source_index,target_index,distance_m,duration_s,waycategory
"[-75.196325, 40.0554771]","[-75.1621446, 39.9565208]",14352.6,1423.2,"[[0, 266, 0]]"
"[-75.196325, 40.0554771]","[-75.1562587, 39.9526803]",14611.8,1465.3,"[[0, 273, 0]]"
"[-75.196325, 40.0554771]","[-75.160496, 39.9495792]",14699.0,1473.9,"[[0, 277, 0]]"
"[-75.196325, 40.0554771]","[-75.1596329, 39.9559719]",14079.9,1397.4,"[[0, 263, 0]]"
"[-75.196325, 40.0554771]","[-75.1543343, 39.9547207]",14437.9,1458.0,"[[0, 268, 0]]"
"[-75.196325, 40.0554771]","[-75.1512021, 39.9477973]",14907.6,1537.0,"[[0, 304, 0]]"
"[-75.196325, 40.0554771]","[-75.1712732, 39.953202]",16171.9,1475.5,"[[0, 112, 0], [112, 253, 1], [253, 270, 0]]"
"[-75.196325, 40.0554771]","[-75.1646384, 39.9505969]",15167.9,1520.4,"[[0, 280, 0]]"
"[-75.196325, 40.0554771]","[-75.1553822, 39.9564976]",14485.7,1471.7,"[[0, 269, 0]]"
"[-75.196325, 40.0554771]","[-75.1521691, 39.9498503]",15155.4,1534.2,"[[0, 292, 0]]"
"[-75.196325, 40.0554771]","[-75.1655738, 39.9548474]",14742.0,1450.6,"[[0, 267, 0]]"
"[-75.196325, 40.0554771]","[-75.1462398, 39.9534007]",14566.6,1496.8,"[[0, 305, 0]]"
"[-75.196325, 40.0554771]","[-75.1669977, 39.9542162]",15107.4,1504.2,"[[0, 276, 0]]"
"[-75.196325, 40.0554771]","[-75.1659027, 39.9549769]",14781.9,1460.1,"[[0, 268, 0]]"
"[-75.196325, 40.0554771]","[-75.1691875, 39.9538357]",15141.1,1502.8,"[[0, 280, 0]]"
"[-75.196325, 40.0554771]","[-75.168648, 39.9552849]",15013.8,1487.8,"[[0, 274, 0]]"
"[-75.196325, 40.0554771]","[-75.1686976, 39.9550004]",15013.0,1487.7,"[[0, 274, 0]]"
"[-75.196325, 40.0554771]","[-75.1666223, 39.951126]",16767.7,1514.9,"[[0, 112, 0], [112, 253, 1], [253, 279, 0]]"
"[-75.196325, 40.0554771]","[-75.1658779, 39.9533135]",14857.7,1463.0,"[[0, 270, 0]]"
"[-75.196325, 40.0554771]","[-75.1541314, 39.9549848]",14279.7,1420.1,"[[0, 266, 0]]"
"[-75.196325, 40.0554771]","[-75.1548244, 39.9607]",13685.3,1353.1,"[[0, 246, 0]]"
"[-75.196325, 40.0554771]","[-75.1729633, 39.9619508]",14082.7,1455.5,"[[0, 244, 0]]"
"[-75.196325, 40.0554771]","[-75.1559444, 39.9539208]",14260.2,1440.4,"[[0, 266, 0]]"
"[-75.196325, 40.0554771]","[-75.1669336, 39.9542882]",15111.4,1504.9,"[[0, 276, 0]]"
"[-75.196325, 40.0554771]","[-75.1604697, 39.9560453]",14529.2,1429.6,"[[0, 266, 0]]"
"[-75.196325, 40.0554771]","[-75.1675937, 39.9498476]",17156.0,1542.8,"[[0, 112, 0], [112, 253, 1], [253, 289, 0]]"
"[-75.196325, 40.0554771]","[-75.1670679, 39.9458843]",15742.3,1606.9,"[[0, 294, 0]]"
"[-75.196325, 40.0554771]","[-75.1552838, 39.9513696]",14831.6,1494.8,"[[0, 277, 0]]"
"[-75.196325, 40.0554771]","[-75.1779185, 39.9527664]",15749.9,1412.2,"[[0, 112, 0], [112, 253, 1], [253, 266, 0]]"
"[-75.196325, 40.0554771]","[-75.1797862, 39.9531685]",15919.3,1448.2,"[[0, 112, 0], [112, 246, 1], [246, 270, 0]]"
"[-75.196325, 40.0554771]","[-75.1544702, 39.9614844]",13592.4,1330.8,"[[0, 243, 0]]"
"[-75.196325, 40.0554771]","[-75.1655897, 39.9673357]",13054.2,1267.0,"[[0, 223, 0]]"
"[-75.196325, 40.0554771]","[-75.16608, 39.9510606]",16814.4,1519.7,"[[0, 112, 0], [112, 253, 1], [253, 279, 0]]"
"[-75.196325, 40.0554771]","[-75.1664209, 39.9503433]",15217.4,1535.0,"[[0, 282, 0]]"
"[-75.196325, 40.0554771]","[-75.1561177, 39.9487839]",15357.0,1585.7,"[[0, 298, 0]]"
"[-75.196325, 40.0554771]","[-75.1595695, 39.950964]",14595.2,1457.3,"[[0, 275, 0]]"
"[-75.196325, 40.0554771]","[-75.1498611, 39.9520642]",14400.7,1460.8,"[[0, 295, 0]]"
"[-75.1912356, 40.0450259]","[-75.1666744, 39.9529142]",13537.6,1430.0,"[[0, 266, 0]]"
"[-75.1912356, 40.0450259]","[-75.1547527, 39.9461843]",13561.8,1504.9,"[[0, 283, 0]]"
"[-75.1912356, 40.0450259]","[-75.1588087, 39.9519519]",12728.6,1346.8,"[[0, 255, 0]]"
"[-75.1912356, 40.0450259]","[-75.1555507, 39.9554634]",12327.2,1305.7,"[[0, 247, 0]]"
"[-75.1912356, 40.0450259]","[-75.1683452, 39.953861]",13283.7,1395.8,"[[0, 262, 0]]"
"[-75.1912356, 40.0450259]","[-75.1524421, 39.9486116]",13227.5,1456.5,"[[0, 254, 0]]"
"[-75.1912356, 40.0450259]","[-75.1696579, 39.9671376]",10883.5,1188.5,"[[0, 199, 0]]"
"[-75.1912356, 40.0450259]","[-75.1687489, 39.9511026]",14824.2,1401.8,"[[0, 96, 0], [96, 237, 1], [237, 262, 0]]"
"[-75.1912356, 40.0450259]","[-75.1513737, 39.9499548]",13041.9,1415.6,"[[0, 252, 0]]"
"[-75.1912356, 40.0450259]","[-75.1658471, 39.9513517]",13253.7,1408.3,"[[0, 263, 0]]"
"[-75.1912356, 40.0450259]","[-75.1808705, 39.9496709]",14667.0,1431.6,"[[0, 96, 0], [96, 237, 1], [237, 265, 0]]"
"[-75.1912356, 40.0450259]","[-75.16993, 39.954012]",14569.0,1403.9,"[[0, 96, 0], [96, 237, 1], [237, 257, 0]]"
"[-75.1912356, 40.0450259]","[-75.1689145, 39.9534406]",14566.5,1407.8,"[[0, 96, 0], [96, 237, 1], [237, 258, 0]]"
"[-75.1912356, 40.0450259]","[-75.1621446, 39.9565208]",12555.6,1325.7,"[[0, 250, 0]]"
"[-75.1912356, 40.0450259]","[-75.1562587, 39.9526803]",12814.8,1367.8,"[[0, 257, 0]]"
"[-75.1912356, 40.0450259]","[-75.160496, 39.9495792]",12902.0,1376.4,"[[0, 261, 0]]"
"[-75.1912356, 40.0450259]","[-75.1596329, 39.9559719]",12282.9,1299.9,"[[0, 247, 0]]"
"[-75.1912356, 40.0450259]","[-75.1543343, 39.9547207]",12640.9,1360.5,"[[0, 252, 0]]"
"[-75.1912356, 40.0450259]","[-75.1512021, 39.9477973]",13194.5,1434.1,"[[0, 255, 0]]"
"[-75.1912356, 40.0450259]","[-75.1712732, 39.953202]",14374.9,1378.0,"[[0, 96, 0], [96, 237, 1], [237, 254, 0]]"
"[-75.1912356, 40.0450259]","[-75.1646384, 39.9505969]",13370.9,1423.0,"[[0, 264, 0]]"
"[-75.1912356, 40.0450259]","[-75.1553822, 39.9564976]",12688.7,1374.2,"[[0, 253, 0]]"
"[-75.1912356, 40.0450259]","[-75.1521691, 39.9498503]",13358.4,1436.7,"[[0, 276, 0]]"
"[-75.1912356, 40.0450259]","[-75.1655738, 39.9548474]",12945.0,1353.1,"[[0, 251, 0]]"
"[-75.1912356, 40.0450259]","[-75.1462398, 39.9534007]",12853.6,1393.9,"[[0, 256, 0]]"
"[-75.1912356, 40.0450259]","[-75.1669977, 39.9542162]",13310.4,1406.7,"[[0, 260, 0]]"
"[-75.1912356, 40.0450259]","[-75.1659027, 39.9549769]",12984.9,1362.6,"[[0, 252, 0]]"
"[-75.1912356, 40.0450259]","[-75.1691875, 39.9538357]",13344.1,1405.3,"[[0, 264, 0]]"
"[-75.1912356, 40.0450259]","[-75.168648, 39.9552849]",13216.8,1390.3,"[[0, 258, 0]]"
"[-75.1912356, 40.0450259]","[-75.1686976, 39.9550004]",13216.0,1390.3,"[[0, 258, 0]]"
"[-75.1912356, 40.0450259]","[-75.1666223, 39.951126]",14970.6,1417.4,"[[0, 96, 0], [96, 237, 1], [237, 263, 0]]"
"[-75.1912356, 40.0450259]","[-75.1658779, 39.9533135]",13060.7,1365.5,"[[0, 254, 0]]"
"[-75.1912356, 40.0450259]","[-75.1541314, 39.9549848]",12482.7,1322.6,"[[0, 250, 0]]"
"[-75.1912356, 40.0450259]","[-75.1548244, 39.9607]",11888.3,1255.6,"[[0, 230, 0]]"
"[-75.1912356, 40.0450259]","[-75.1729633, 39.9619508]",12285.7,1358.0,"[[0, 228, 0]]"
"[-75.1912356, 40.0450259]","[-75.1559444, 39.9539208]",12463.2,1342.9,"[[0, 250, 0]]"
"[-75.1912356, 40.0450259]","[-75.1669336, 39.9542882]",13314.4,1407.4,"[[0, 260, 0]]"
"[-75.1912356, 40.0450259]","[-75.1604697, 39.9560453]",12732.2,1332.1,"[[0, 250, 0]]"
"[-75.1912356, 40.0450259]","[-75.1675937, 39.9498476]",15359.0,1445.3,"[[0, 96, 0], [96, 237, 1], [237, 273, 0]]"
"[-75.1912356, 40.0450259]","[-75.1670679, 39.9458843]",13945.3,1509.4,"[[0, 278, 0]]"
"[-75.1912356, 40.0450259]","[-75.1552838, 39.9513696]",13034.6,1397.3,"[[0, 261, 0]]"
"[-75.1912356, 40.0450259]","[-75.1779185, 39.9527664]",13952.9,1314.7,"[[0, 96, 0], [96, 237, 1], [237, 250, 0]]"
"[-75.1912356, 40.0450259]","[-75.1797862, 39.9531685]",14122.3,1350.7,"[[0, 96, 0], [96, 230, 1], [230, 254, 0]]"
"[-75.1912356, 40.0450259]","[-75.1544702, 39.9614844]",11795.3,1233.3,"[[0, 227, 0]]"
"[-75.1912356, 40.0450259]","[-75.1655897, 39.9673357]",11257.2,1169.5,"[[0, 207, 0]]"
"[-75.1912356, 40.0450259]","[-75.16608, 39.9510606]",15017.3,1422.2,"[[0, 96, 0], [96, 237, 1], [237, 263, 0]]"
"[-75.1912356, 40.0450259]","[-75.1664209, 39.9503433]",13420.4,1437.5,"[[0, 266, 0]]"
"[-75.1912356, 40.0450259]","[-75.1561177, 39.9487839]",13560.0,1488.2,"[[0, 282, 0]]"
"[-75.1912356, 40.0450259]","[-75.1595695, 39.950964]",12798.2,1359.8,"[[0, 259, 0]]"
"[-75.1912356, 40.0450259]","[-75.1498611, 39.9520642]",12687.7,1358.0,"[[0, 246, 0]]"
"[-75.1958798, 40.046156]","[-75.1666744, 39.9529142]",13604.6,1427.1,"[[0, 258, 0]]"
"[-75.1958798, 40.046156]","[-75.1547527, 39.9461843]",13628.8,1502.0,"[[0, 275, 0]]"
"[-75.1958798, 40.046156]","[-75.1588087, 39.9519519]",12795.7,1343.9,"[[0, 247, 0]]"
"[-75.1958798, 40.046156]","[-75.1555507, 39.9554634]",12394.2,1302.8,"[[0, 239, 0]]"
"[-75.1958798, 40.046156]","[-75.1683452, 39.953861]",13350.7,1392.9,"[[0, 254, 0]]"
"[-75.1958798, 40.046156]","[-75.1524421, 39.9486116]",13294.5,1453.6,"[[0, 246, 0]]"
"[-75.1958798, 40.046156]","[-75.1696579, 39.9671376]",10950.5,1185.6,"[[0, 191, 0]]"
"[-75.1958798, 40.046156]","[-75.1687489, 39.9511026]",14891.3,1399.0,"[[0, 88, 0], [88, 229, 1], [229, 254, 0]]"
"[-75.1958798, 40.046156]","[-75.1513737, 39.9499548]",13108.9,1412.7,"[[0, 244, 0]]"
"[-75.1958798, 40.046156]","[-75.1658471, 39.9513517]",13320.7,1405.4,"[[0, 255, 0]]"
"[-75.1958798, 40.046156]","[-75.1808705, 39.9496709]",14734.0,1428.7,"[[0, 88, 0], [88, 229, 1], [229, 257, 0]]"
"[-75.1958798, 40.046156]","[-75.16993, 39.954012]",14636.0,1401.0,"[[0, 88, 0], [88, 229, 1], [229, 249, 0]]"
"[-75.1958798, 40.046156]","[-75.1689145, 39.9534406]",14633.5,1404.9,"[[0, 88, 0], [88, 229, 1], [229, 250, 0]]"
"[-75.1958798, 40.046156]","[-75.1621446, 39.9565208]",12622.6,1322.8,"[[0, 242, 0]]"
"[-75.1958798, 40.046156]","[-75.1562587, 39.9526803]",12881.8,1364.9,"[[0, 249, 0]]"
"[-75.1958798, 40.046156]","[-75.160496, 39.9495792]",12969.1,1373.5,"[[0, 253, 0]]"
"[-75.1958798, 40.046156]","[-75.1596329, 39.9559719]",12349.9,1297.0,"[[0, 239, 0]]"
"[-75.1958798, 40.046156]","[-75.1543343, 39.9547207]",12707.9,1357.7,"[[0, 244, 0]]"
"[-75.1958798, 40.046156]","[-75.1512021, 39.9477973]",13261.6,1431.2,"[[0, 247, 0]]"
"[-75.1958798, 40.046156]","[-75.1712732, 39.953202]",14441.9,1375.1,"[[0, 88, 0], [88, 229, 1], [229, 246, 0]]"
"[-75.1958798, 40.046156]","[-75.1646384, 39.9505969]",13437.9,1420.1,"[[0, 256, 0]]"
"[-75.1958798, 40.046156]","[-75.1553822, 39.9564976]",12755.7,1371.4,"[[0, 245, 0]]"
"[-75.1958798, 40.046156]","[-75.1521691, 39.9498503]",13425.4,1433.8,"[[0, 268, 0]]"
"[-75.1958798, 40.046156]","[-75.1655738, 39.9548474]",13012.0,1350.2,"[[0, 243, 0]]"
"[-75.1958798, 40.046156]","[-75.1462398, 39.9534007]",12920.7,1391.1,"[[0, 248, 0]]"
"[-75.1958798, 40.046156]","[-75.1669977, 39.9542162]",13377.4,1403.8,"[[0, 252, 0]]"
"[-75.1958798, 40.046156]","[-75.1659027, 39.9549769]",13051.9,1359.7,"[[0, 244, 0]]"
"[-75.1958798, 40.046156]","[-75.1691875, 39.9538357]",13411.1,1402.4,"[[0, 256, 0]]"
"[-75.1958798, 40.046156]","[-75.168648, 39.9552849]",13283.8,1387.4,"[[0, 250, 0]]"
"[-75.1958798, 40.046156]","[-75.1686976, 39.9550004]",13283.0,1387.4,"[[0, 250, 0]]"
"[-75.1958798, 40.046156]","[-75.1666223, 39.951126]",15037.7,1414.5,"[[0, 88, 0], [88, 229, 1], [229, 255, 0]]"
"[-75.1958798, 40.046156]","[-75.1658779, 39.9533135]",13127.7,1362.6,"[[0, 246, 0]]"
"[-75.1958798, 40.046156]","[-75.1541314, 39.9549848]",12549.8,1319.7,"[[0, 242, 0]]"
"[-75.1958798, 40.046156]","[-75.1548244, 39.9607]",11955.3,1252.7,"[[0, 222, 0]]"
"[-75.1958798, 40.046156]","[-75.1729633, 39.9619508]",12352.7,1355.1,"[[0, 220, 0]]"
"[-75.1958798, 40.046156]","[-75.1559444, 39.9539208]",12530.2,1340.0,"[[0, 242, 0]]"
"[-75.1958798, 40.046156]","[-75.1669336, 39.9542882]",13381.4,1404.5,"[[0, 252, 0]]"
"[-75.1958798, 40.046156]","[-75.1604697, 39.9560453]",12799.2,1329.2,"[[0, 242, 0]]"
"[-75.1958798, 40.046156]","[-75.1675937, 39.9498476]",15426.0,1442.4,"[[0, 88, 0], [88, 229, 1], [229, 265, 0]]"
"[-75.1958798, 40.046156]","[-75.1670679, 39.9458843]",14012.3,1506.5,"[[0, 270, 0]]"
"[-75.1958798, 40.046156]","[-75.1552838, 39.9513696]",13101.6,1394.4,"[[0, 253, 0]]"
"[-75.1958798, 40.046156]","[-75.1779185, 39.9527664]",14019.9,1311.8,"[[0, 88, 0], [88, 229, 1], [229, 242, 0]]"
"[-75.1958798, 40.046156]","[-75.1797862, 39.9531685]",14189.3,1347.8,"[[0, 88, 0], [88, 222, 1], [222, 246, 0]]"
"[-75.1958798, 40.046156]","[-75.1544702, 39.9614844]",11862.4,1230.4,"[[0, 219, 0]]"
"[-75.1958798, 40.046156]","[-75.1655897, 39.9673357]",11324.2,1166.7,"[[0, 199, 0]]"
"[-75.1958798, 40.046156]","[-75.16608, 39.9510606]",15084.4,1419.4,"[[0, 88, 0], [88, 229, 1], [229, 255, 0]]"
"[-75.1958798, 40.046156]","[-75.1664209, 39.9503433]",13487.4,1434.6,"[[0, 258, 0]]"
"[-75.1958798, 40.046156]","[-75.1561177, 39.9487839]",13627.0,1485.3,"[[0, 274, 0]]"
"[-75.1958798, 40.046156]","[-75.1595695, 39.950964]",12865.2,1357.0,"[[0, 251, 0]]"
"[-75.1958798, 40.046156]","[-75.1498611, 39.9520642]",12754.8,1355.1,"[[0, 238, 0]]"
"[-75.1905476, 40.0418589]","[-75.1666744, 39.9529142]",12996.2,1321.1,"[[0, 247, 0]]"
"[-75.1905476, 40.0418589]","[-75.1547527, 39.9461843]",13020.4,1396.0,"[[0, 264, 0]]"
"[-75.1905476, 40.0418589]","[-75.1588087, 39.9519519]",12187.3,1237.9,"[[0, 236, 0]]"
"[-75.1905476, 40.0418589]","[-75.1555507, 39.9554634]",11785.8,1196.8,"[[0, 228, 0]]"
"[-75.1905476, 40.0418589]","[-75.1683452, 39.953861]",12742.3,1286.9,"[[0, 243, 0]]"
"[-75.1905476, 40.0418589]","[-75.1524421, 39.9486116]",12686.1,1347.6,"[[0, 235, 0]]"
"[-75.1905476, 40.0418589]","[-75.1696579, 39.9671376]",10342.1,1079.6,"[[0, 180, 0]]"
"[-75.1905476, 40.0418589]","[-75.1687489, 39.9511026]",14282.9,1293.0,"[[0, 77, 0], [77, 218, 1], [218, 243, 0]]"
"[-75.1905476, 40.0418589]","[-75.1513737, 39.9499548]",12500.5,1306.7,"[[0, 233, 0]]"
"[-75.1905476, 40.0418589]","[-75.1658471, 39.9513517]",12712.3,1299.4,"[[0, 244, 0]]"
"[-75.1905476, 40.0418589]","[-75.1808705, 39.9496709]",14125.7,1322.7,"[[0, 77, 0], [77, 218, 1], [218, 246, 0]]"
"[-75.1905476, 40.0418589]","[-75.16993, 39.954012]",14027.6,1295.0,"[[0, 77, 0], [77, 218, 1], [218, 238, 0]]"
"[-75.1905476, 40.0418589]","[-75.1689145, 39.9534406]",14025.1,1298.9,"[[0, 77, 0], [77, 218, 1], [218, 239, 0]]"
"[-75.1905476, 40.0418589]","[-75.1621446, 39.9565208]",12014.3,1216.8,"[[0, 231, 0]]"
"[-75.1905476, 40.0418589]","[-75.1562587, 39.9526803]",12273.4,1258.9,"[[0, 238, 0]]"
"[-75.1905476, 40.0418589]","[-75.160496, 39.9495792]",12360.7,1267.5,"[[0, 242, 0]]"
"[-75.1905476, 40.0418589]","[-75.1596329, 39.9559719]",11741.5,1191.0,"[[0, 228, 0]]"
"[-75.1905476, 40.0418589]","[-75.1543343, 39.9547207]",12099.5,1251.7,"[[0, 233, 0]]"
"[-75.1905476, 40.0418589]","[-75.1512021, 39.9477973]",12653.2,1325.2,"[[0, 236, 0]]"
"[-75.1905476, 40.0418589]","[-75.1712732, 39.953202]",13833.5,1269.1,"[[0, 77, 0], [77, 218, 1], [218, 235, 0]]"
"[-75.1905476, 40.0418589]","[-75.1646384, 39.9505969]",12829.5,1314.1,"[[0, 245, 0]]"
"[-75.1905476, 40.0418589]","[-75.1553822, 39.9564976]",12147.3,1265.3,"[[0, 234, 0]]"
"[-75.1905476, 40.0418589]","[-75.1521691, 39.9498503]",12817.0,1327.8,"[[0, 257, 0]]"
"[-75.1905476, 40.0418589]","[-75.1655738, 39.9548474]",12403.7,1244.2,"[[0, 232, 0]]"
"[-75.1905476, 40.0418589]","[-75.1462398, 39.9534007]",12312.3,1285.1,"[[0, 237, 0]]"
"[-75.1905476, 40.0418589]","[-75.1669977, 39.9542162]",12769.0,1297.8,"[[0, 241, 0]]"
"[-75.1905476, 40.0418589]","[-75.1659027, 39.9549769]",12443.5,1253.7,"[[0, 233, 0]]"
"[-75.1905476, 40.0418589]","[-75.1691875, 39.9538357]",12802.7,1296.4,"[[0, 245, 0]]"
"[-75.1905476, 40.0418589]","[-75.168648, 39.9552849]",12675.4,1281.4,"[[0, 239, 0]]"
"[-75.1905476, 40.0418589]","[-75.1686976, 39.9550004]",12674.6,1281.4,"[[0, 239, 0]]"
"[-75.1905476, 40.0418589]","[-75.1666223, 39.951126]",14429.3,1308.5,"[[0, 77, 0], [77, 218, 1], [218, 244, 0]]"
"[-75.1905476, 40.0418589]","[-75.1658779, 39.9533135]",12519.3,1256.6,"[[0, 235, 0]]"
"[-75.1905476, 40.0418589]","[-75.1541314, 39.9549848]",11941.4,1213.7,"[[0, 231, 0]]"
"[-75.1905476, 40.0418589]","[-75.1548244, 39.9607]",11346.9,1146.7,"[[0, 211, 0]]"
"[-75.1905476, 40.0418589]","[-75.1729633, 39.9619508]",11744.4,1249.1,"[[0, 209, 0]]"
"[-75.1905476, 40.0418589]","[-75.1559444, 39.9539208]",11921.8,1234.0,"[[0, 231, 0]]"
"[-75.1905476, 40.0418589]","[-75.1669336, 39.9542882]",12773.0,1298.5,"[[0, 241, 0]]"
"[-75.1905476, 40.0418589]","[-75.1604697, 39.9560453]",12190.8,1223.2,"[[0, 231, 0]]"
"[-75.1905476, 40.0418589]","[-75.1675937, 39.9498476]",14817.6,1336.4,"[[0, 77, 0], [77, 218, 1], [218, 254, 0]]"
"[-75.1905476, 40.0418589]","[-75.1670679, 39.9458843]",13403.9,1400.5,"[[0, 259, 0]]"
"[-75.1905476, 40.0418589]","[-75.1552838, 39.9513696]",12493.2,1288.4,"[[0, 242, 0]]"
"[-75.1905476, 40.0418589]","[-75.1779185, 39.9527664]",13411.5,1205.8,"[[0, 77, 0], [77, 218, 1], [218, 231, 0]]"
"[-75.1905476, 40.0418589]","[-75.1797862, 39.9531685]",13580.9,1241.8,"[[0, 77, 0], [77, 211, 1], [211, 235, 0]]"
"[-75.1905476, 40.0418589]","[-75.1544702, 39.9614844]",11254.0,1124.4,"[[0, 208, 0]]"
"[-75.1905476, 40.0418589]","[-75.1655897, 39.9673357]",10715.8,1060.7,"[[0, 188, 0]]"
"[-75.1905476, 40.0418589]","[-75.16608, 39.9510606]",14476.0,1313.3,"[[0, 77, 0], [77, 218, 1], [218, 244, 0]]"
"[-75.1905476, 40.0418589]","[-75.1664209, 39.9503433]",12879.1,1328.6,"[[0, 247, 0]]"
"[-75.1905476, 40.0418589]","[-75.1561177, 39.9487839]",13018.6,1379.3,"[[0, 263, 0]]"
"[-75.1905476, 40.0418589]","[-75.1595695, 39.950964]",12256.8,1251.0,"[[0, 240, 0]]"
"[-75.1905476, 40.0418589]","[-75.1498611, 39.9520642]",12146.4,1249.1,"[[0, 227, 0]]"
"[-75.1957224, 40.0573051]","[-75.1666744, 39.9529142]",15604.8,1589.3,"[[0, 290, 0]]"
"[-75.1957224, 40.0573051]","[-75.1547527, 39.9461843]",15556.5,1662.1,"[[0, 314, 0]]"
"[-75.1957224, 40.0573051]","[-75.1588087, 39.9519519]",14795.8,1506.1,"[[0, 279, 0]]"
"[-75.1957224, 40.0573051]","[-75.1555507, 39.9554634]",14394.4,1465.0,"[[0, 271, 0]]"
"[-75.1957224, 40.0573051]","[-75.1683452, 39.953861]",15350.9,1555.1,"[[0, 286, 0]]"
"[-75.1957224, 40.0573051]","[-75.1524421, 39.9486116]",15112.1,1600.5,"[[0, 304, 0]]"
"[-75.1957224, 40.0573051]","[-75.1696579, 39.9671376]",12950.6,1347.8,"[[0, 223, 0]]"
"[-75.1957224, 40.0573051]","[-75.1687489, 39.9511026]",16891.4,1561.1,"[[0, 120, 0], [120, 261, 1], [261, 286, 0]]"
"[-75.1957224, 40.0573051]","[-75.1513737, 39.9499548]",14926.5,1559.6,"[[0, 302, 0]]"
"[-75.1957224, 40.0573051]","[-75.1658471, 39.9513517]",15320.9,1567.6,"[[0, 287, 0]]"
"[-75.1957224, 40.0573051]","[-75.1808705, 39.9496709]",16734.2,1590.9,"[[0, 120, 0], [120, 261, 1], [261, 289, 0]]"
"[-75.1957224, 40.0573051]","[-75.16993, 39.954012]",16636.2,1563.2,"[[0, 120, 0], [120, 261, 1], [261, 281, 0]]"
"[-75.1957224, 40.0573051]","[-75.1689145, 39.9534406]",16633.7,1567.1,"[[0, 120, 0], [120, 261, 1], [261, 282, 0]]"
"[-75.1957224, 40.0573051]","[-75.1621446, 39.9565208]",14622.8,1484.9,"[[0, 274, 0]]"
"[-75.1957224, 40.0573051]","[-75.1562587, 39.9526803]",14882.0,1527.1,"[[0, 281, 0]]"
"[-75.1957224, 40.0573051]","[-75.160496, 39.9495792]",14969.2,1535.7,"[[0, 285, 0]]"
"[-75.1957224, 40.0573051]","[-75.1596329, 39.9559719]",14350.1,1459.1,"[[0, 271, 0]]"
"[-75.1957224, 40.0573051]","[-75.1543343, 39.9547207]",14708.1,1519.8,"[[0, 276, 0]]"
"[-75.1957224, 40.0573051]","[-75.1512021, 39.9477973]",15079.1,1578.2,"[[0, 305, 0]]"
"[-75.1957224, 40.0573051]","[-75.1712732, 39.953202]",16442.1,1537.3,"[[0, 120, 0], [120, 261, 1], [261, 278, 0]]"
"[-75.1957224, 40.0573051]","[-75.1646384, 39.9505969]",15438.1,1582.2,"[[0, 288, 0]]"
"[-75.1957224, 40.0573051]","[-75.1553822, 39.9564976]",14755.9,1533.5,"[[0, 277, 0]]"
"[-75.1957224, 40.0573051]","[-75.1521691, 39.9498503]",15425.5,1596.0,"[[0, 300, 0]]"
"[-75.1957224, 40.0573051]","[-75.1655738, 39.9548474]",15012.2,1512.3,"[[0, 275, 0]]"
"[-75.1957224, 40.0573051]","[-75.1462398, 39.9534007]",14738.2,1538.0,"[[0, 306, 0]]"
"[-75.1957224, 40.0573051]","[-75.1669977, 39.9542162]",15377.5,1566.0,"[[0, 284, 0]]"
"[-75.1957224, 40.0573051]","[-75.1659027, 39.9549769]",15052.1,1521.9,"[[0, 276, 0]]"
"[-75.1957224, 40.0573051]","[-75.1691875, 39.9538357]",15411.3,1564.6,"[[0, 288, 0]]"
"[-75.1957224, 40.0573051]","[-75.168648, 39.9552849]",15284.0,1549.6,"[[0, 282, 0]]"
"[-75.1957224, 40.0573051]","[-75.1686976, 39.9550004]",15283.2,1549.5,"[[0, 282, 0]]"
"[-75.1957224, 40.0573051]","[-75.1666223, 39.951126]",17037.8,1576.7,"[[0, 120, 0], [120, 261, 1], [261, 287, 0]]"
"[-75.1957224, 40.0573051]","[-75.1658779, 39.9533135]",15127.9,1524.8,"[[0, 278, 0]]"
"[-75.1957224, 40.0573051]","[-75.1541314, 39.9549848]",14549.9,1481.9,"[[0, 274, 0]]"
"[-75.1957224, 40.0573051]","[-75.1548244, 39.9607]",13955.5,1414.9,"[[0, 254, 0]]"
"[-75.1957224, 40.0573051]","[-75.1729633, 39.9619508]",14352.9,1517.3,"[[0, 252, 0]]"
"[-75.1957224, 40.0573051]","[-75.1559444, 39.9539208]",14530.4,1502.2,"[[0, 274, 0]]"
"[-75.1957224, 40.0573051]","[-75.1669336, 39.9542882]",15381.6,1566.7,"[[0, 284, 0]]"
"[-75.1957224, 40.0573051]","[-75.1604697, 39.9560453]",14799.4,1491.4,"[[0, 274, 0]]"
"[-75.1957224, 40.0573051]","[-75.1675937, 39.9498476]",17426.2,1604.6,"[[0, 120, 0], [120, 261, 1], [261, 297, 0]]"
"[-75.1957224, 40.0573051]","[-75.1670679, 39.9458843]",16012.5,1668.7,"[[0, 302, 0]]"
"[-75.1957224, 40.0573051]","[-75.1552838, 39.9513696]",15101.8,1556.6,"[[0, 285, 0]]"
"[-75.1957224, 40.0573051]","[-75.1779185, 39.9527664]",16020.1,1474.0,"[[0, 120, 0], [120, 261, 1], [261, 274, 0]]"
"[-75.1957224, 40.0573051]","[-75.1797862, 39.9531685]",16189.5,1510.0,"[[0, 120, 0], [120, 254, 1], [254, 278, 0]]"
"[-75.1957224, 40.0573051]","[-75.1544702, 39.9614844]",13862.5,1392.6,"[[0, 251, 0]]"
"[-75.1957224, 40.0573051]","[-75.1655897, 39.9673357]",13324.4,1328.8,"[[0, 231, 0]]"
"[-75.1957224, 40.0573051]","[-75.16608, 39.9510606]",17084.5,1581.5,"[[0, 120, 0], [120, 261, 1], [261, 287, 0]]"
