source_index,target_index,distance_m,duration_s,waycategory
"[-75.0799957, 40.0552824]","[-75.1683452, 39.953861]",16387.5,1460.0,"[[0, 314, 0]]"
"[-75.0799957, 40.0552824]","[-75.1524421, 39.9486116]",15773.3,1432.2,"[[0, 269, 0]]"
"[-75.0799957, 40.0552824]","[-75.1696579, 39.9671376]",15202.0,1368.8,"[[0, 286, 0]]"
"[-75.0799957, 40.0552824]","[-75.1687489, 39.9511026]",16696.0,1489.1,"[[0, 320, 0]]"
"[-75.0799957, 40.0552824]","[-75.1513737, 39.9499548]",15587.7,1391.3,"[[0, 267, 0]]"
"[-75.0799957, 40.0552824]","[-75.1658471, 39.9513517]",16357.5,1472.5,"[[0, 315, 0]]"
"[-75.0799957, 40.0552824]","[-75.1808705, 39.9496709]",18164.6,1677.0,"[[0, 348, 0]]"
"[-75.0799957, 40.0552824]","[-75.16993, 39.954012]",16958.9,1526.4,"[[0, 324, 0]]"
"[-75.0799957, 40.0552824]","[-75.1689145, 39.9534406]",16956.4,1530.4,"[[0, 325, 0]]"
"[-75.0799957, 40.0552824]","[-75.1621446, 39.9565208]",15659.5,1389.9,"[[0, 302, 0]]"
"[-75.0799957, 40.0552824]","[-75.1562587, 39.9526803]",15836.0,1412.7,"[[0, 277, 0]]"
"[-75.0799957, 40.0552824]","[-75.160496, 39.9495792]",16005.9,1440.7,"[[0, 313, 0]]"
"[-75.0799957, 40.0552824]","[-75.1596329, 39.9559719]",15386.7,1364.1,"[[0, 299, 0]]"
"[-75.0799957, 40.0552824]","[-75.1543343, 39.9547207]",15724.0,1406.3,"[[0, 273, 0]]"
"[-75.0799957, 40.0552824]","[-75.1512021, 39.9477973]",15740.3,1409.8,"[[0, 270, 0]]"
"[-75.0799957, 40.0552824]","[-75.1712732, 39.953202]",16792.2,1521.4,"[[0, 320, 0]]"
"[-75.0799957, 40.0552824]","[-75.1646384, 39.9505969]",16474.7,1487.2,"[[0, 316, 0]]"
"[-75.0799957, 40.0552824]","[-75.1553822, 39.9564976]",15792.6,1438.5,"[[0, 305, 0]]"
"[-75.0799957, 40.0552824]","[-75.1521691, 39.9498503]",15847.3,1440.7,"[[0, 273, 0]]"
"[-75.0799957, 40.0552824]","[-75.1655738, 39.9548474]",16048.9,1417.3,"[[0, 303, 0]]"
"[-75.0799957, 40.0552824]","[-75.1462398, 39.9534007]",15399.4,1369.6,"[[0, 271, 0]]"
"[-75.0799957, 40.0552824]","[-75.1669977, 39.9542162]",16414.2,1471.0,"[[0, 312, 0]]"
"[-75.0799957, 40.0552824]","[-75.1659027, 39.9549769]",16088.7,1426.9,"[[0, 304, 0]]"
"[-75.0799957, 40.0552824]","[-75.1691875, 39.9538357]",16448.0,1469.6,"[[0, 316, 0]]"
"[-75.0799957, 40.0552824]","[-75.168648, 39.9552849]",16320.6,1454.6,"[[0, 310, 0]]"
"[-75.0799957, 40.0552824]","[-75.1686976, 39.9550004]",16319.9,1454.5,"[[0, 310, 0]]"
"[-75.0799957, 40.0552824]","[-75.1666223, 39.951126]",16842.4,1504.6,"[[0, 321, 0]]"
"[-75.0799957, 40.0552824]","[-75.1658779, 39.9533135]",16164.5,1429.7,"[[0, 306, 0]]"
"[-75.0799957, 40.0552824]","[-75.1541314, 39.9549848]",15586.6,1386.9,"[[0, 302, 0]]"
"[-75.0799957, 40.0552824]","[-75.1548244, 39.9607]",14992.2,1319.8,"[[0, 282, 0]]"
"[-75.0799957, 40.0552824]","[-75.1729633, 39.9619508]",16302.0,1537.7,"[[0, 306, 0]]"
"[-75.0799957, 40.0552824]","[-75.1559444, 39.9539208]",15567.0,1407.2,"[[0, 302, 0]]"
"[-75.0799957, 40.0552824]","[-75.1669336, 39.9542882]",16418.3,1471.7,"[[0, 312, 0]]"
"[-75.0799957, 40.0552824]","[-75.1604697, 39.9560453]",15836.0,1396.3,"[[0, 302, 0]]"
"[-75.0799957, 40.0552824]","[-75.1675937, 39.9498476]",16698.2,1511.1,"[[0, 322, 0]]"
"[-75.0799957, 40.0552824]","[-75.1670679, 39.9458843]",17049.1,1573.6,"[[0, 330, 0]]"
"[-75.0799957, 40.0552824]","[-75.1552838, 39.9513696]",15810.0,1427.2,"[[0, 275, 0]]"
"[-75.0799957, 40.0552824]","[-75.1779185, 39.9527664]",17448.2,1573.1,"[[0, 334, 0]]"
"[-75.0799957, 40.0552824]","[-75.1797862, 39.9531685]",17950.6,1637.2,"[[0, 338, 0]]"
"[-75.0799957, 40.0552824]","[-75.1544702, 39.9614844]",14899.2,1297.5,"[[0, 279, 0]]"
"[-75.0799957, 40.0552824]","[-75.1655897, 39.9673357]",14855.9,1337.6,"[[0, 279, 0]]"
"[-75.0799957, 40.0552824]","[-75.16608, 39.9510606]",16889.1,1509.4,"[[0, 321, 0]]"
"[-75.0799957, 40.0552824]","[-75.1664209, 39.9503433]",16524.3,1501.8,"[[0, 318, 0]]"
"[-75.0799957, 40.0552824]","[-75.1561177, 39.9487839]",16215.9,1477.1,"[[0, 278, 0]]"
"[-75.0799957, 40.0552824]","[-75.1595695, 39.950964]",15902.0,1424.1,"[[0, 311, 0]]"
"[-75.0799957, 40.0552824]","[-75.1498611, 39.9520642]",15233.5,1333.7,"[[0, 261, 0]]"
"[-75.0824254, 40.054389]","[-75.1666744, 39.9529142]",16365.4,1428.0,"[[0, 312, 0]]"
"[-75.0824254, 40.054389]","[-75.1547527, 39.9461843]",15941.7,1427.5,"[[0, 273, 0]]"
"[-75.0824254, 40.054389]","[-75.1588087, 39.9519519]",15556.4,1344.8,"[[0, 301, 0]]"
"[-75.0824254, 40.054389]","[-75.1555507, 39.9554634]",15155.0,1303.7,"[[0, 293, 0]]"
"[-75.0824254, 40.054389]","[-75.1683452, 39.953861]",16111.5,1393.8,"[[0, 308, 0]]"
"[-75.0824254, 40.054389]","[-75.1524421, 39.9486116]",15497.2,1365.9,"[[0, 263, 0]]"
"[-75.0824254, 40.054389]","[-75.1696579, 39.9671376]",14926.0,1302.5,"[[0, 280, 0]]"
"[-75.0824254, 40.054389]","[-75.1687489, 39.9511026]",16419.9,1422.8,"[[0, 314, 0]]"
"[-75.0824254, 40.054389]","[-75.1513737, 39.9499548]",15311.6,1325.0,"[[0, 261, 0]]"
"[-75.0824254, 40.054389]","[-75.1658471, 39.9513517]",16081.5,1406.3,"[[0, 309, 0]]"
"[-75.0824254, 40.054389]","[-75.1808705, 39.9496709]",17888.5,1610.7,"[[0, 342, 0]]"
"[-75.0824254, 40.054389]","[-75.16993, 39.954012]",16682.8,1460.2,"[[0, 318, 0]]"
"[-75.0824254, 40.054389]","[-75.1689145, 39.9534406]",16680.4,1464.1,"[[0, 319, 0]]"
"[-75.0824254, 40.054389]","[-75.1621446, 39.9565208]",15383.4,1323.7,"[[0, 296, 0]]"
"[-75.0824254, 40.054389]","[-75.1562587, 39.9526803]",15559.9,1346.5,"[[0, 271, 0]]"
"[-75.0824254, 40.054389]","[-75.160496, 39.9495792]",15729.8,1374.4,"[[0, 307, 0]]"
"[-75.0824254, 40.054389]","[-75.1596329, 39.9559719]",15110.7,1297.9,"[[0, 293, 0]]"
"[-75.0824254, 40.054389]","[-75.1543343, 39.9547207]",15448.0,1340.1,"[[0, 267, 0]]"
"[-75.0824254, 40.054389]","[-75.1512021, 39.9477973]",15464.3,1343.6,"[[0, 264, 0]]"
"[-75.0824254, 40.054389]","[-75.1712732, 39.953202]",16516.2,1455.2,"[[0, 314, 0]]"
"[-75.0824254, 40.054389]","[-75.1646384, 39.9505969]",16198.7,1421.0,"[[0, 310, 0]]"
"[-75.0824254, 40.054389]","[-75.1553822, 39.9564976]",15516.5,1372.3,"[[0, 299, 0]]"
"[-75.0824254, 40.054389]","[-75.1521691, 39.9498503]",15571.3,1374.4,"[[0, 267, 0]]"
"[-75.0824254, 40.054389]","[-75.1655738, 39.9548474]",15772.8,1351.1,"[[0, 297, 0]]"
"[-75.0824254, 40.054389]","[-75.1462398, 39.9534007]",15123.4,1303.4,"[[0, 265, 0]]"
"[-75.0824254, 40.054389]","[-75.1669977, 39.9542162]",16138.1,1404.7,"[[0, 306, 0]]"
"[-75.0824254, 40.054389]","[-75.1659027, 39.9549769]",15812.7,1360.6,"[[0, 298, 0]]"
"[-75.0824254, 40.054389]","[-75.1691875, 39.9538357]",16171.9,1403.3,"[[0, 310, 0]]"
"[-75.0824254, 40.054389]","[-75.168648, 39.9552849]",16044.6,1388.3,"[[0, 304, 0]]"
"[-75.0824254, 40.054389]","[-75.1686976, 39.9550004]",16043.8,1388.3,"[[0, 304, 0]]"
"[-75.0824254, 40.054389]","[-75.1666223, 39.951126]",16566.4,1438.4,"[[0, 315, 0]]"
"[-75.0824254, 40.054389]","[-75.1658779, 39.9533135]",15888.5,1363.5,"[[0, 300, 0]]"
"[-75.0824254, 40.054389]","[-75.1541314, 39.9549848]",15310.5,1320.6,"[[0, 296, 0]]"
"[-75.0824254, 40.054389]","[-75.1548244, 39.9607]",14716.1,1253.6,"[[0, 276, 0]]"
"[-75.0824254, 40.054389]","[-75.1729633, 39.9619508]",16026.0,1471.5,"[[0, 300, 0]]"
"[-75.0824254, 40.054389]","[-75.1559444, 39.9539208]",15291.0,1340.9,"[[0, 296, 0]]"
"[-75.0824254, 40.054389]","[-75.1669336, 39.9542882]",16142.2,1405.4,"[[0, 306, 0]]"
"[-75.0824254, 40.054389]","[-75.1604697, 39.9560453]",15560.0,1330.1,"[[0, 296, 0]]"
"[-75.0824254, 40.054389]","[-75.1675937, 39.9498476]",16422.1,1444.8,"[[0, 316, 0]]"
"[-75.0824254, 40.054389]","[-75.1670679, 39.9458843]",16773.1,1507.4,"[[0, 324, 0]]"
"[-75.0824254, 40.054389]","[-75.1552838, 39.9513696]",15534.0,1361.0,"[[0, 269, 0]]"
"[-75.0824254, 40.054389]","[-75.1779185, 39.9527664]",17172.1,1506.8,"[[0, 328, 0]]"
"[-75.0824254, 40.054389]","[-75.1797862, 39.9531685]",17674.5,1571.0,"[[0, 332, 0]]"
"[-75.0824254, 40.054389]","[-75.1544702, 39.9614844]",14623.1,1231.3,"[[0, 273, 0]]"
"[-75.0824254, 40.054389]","[-75.1655897, 39.9673357]",14579.9,1271.4,"[[0, 273, 0]]"
"[-75.0824254, 40.054389]","[-75.16608, 39.9510606]",16613.1,1443.2,"[[0, 315, 0]]"
"[-75.0824254, 40.054389]","[-75.1664209, 39.9503433]",16248.2,1435.5,"[[0, 312, 0]]"
"[-75.0824254, 40.054389]","[-75.1561177, 39.9487839]",15939.9,1410.9,"[[0, 272, 0]]"
"[-75.0824254, 40.054389]","[-75.1595695, 39.950964]",15626.0,1357.9,"[[0, 305, 0]]"
"[-75.0824254, 40.054389]","[-75.1498611, 39.9520642]",14957.5,1267.4,"[[0, 255, 0]]"
"[-75.0804469, 40.0612256]","[-75.1666744, 39.9529142]",16897.2,1530.2,"[[0, 329, 0]]"
"[-75.0804469, 40.0612256]","[-75.1547527, 39.9461843]",16473.5,1529.7,"[[0, 290, 0]]"
"[-75.0804469, 40.0612256]","[-75.1588087, 39.9519519]",16088.2,1447.0,"[[0, 318, 0]]"
"[-75.0804469, 40.0612256]","[-75.1555507, 39.9554634]",15686.8,1405.9,"[[0, 310, 0]]"
"[-75.0804469, 40.0612256]","[-75.1683452, 39.953861]",16643.3,1496.0,"[[0, 325, 0]]"
"[-75.0804469, 40.0612256]","[-75.1524421, 39.9486116]",16029.0,1468.1,"[[0, 280, 0]]"
"[-75.0804469, 40.0612256]","[-75.1696579, 39.9671376]",15457.8,1404.7,"[[0, 297, 0]]"
"[-75.0804469, 40.0612256]","[-75.1687489, 39.9511026]",16951.7,1525.0,"[[0, 331, 0]]"
"[-75.0804469, 40.0612256]","[-75.1513737, 39.9499548]",15843.4,1427.2,"[[0, 278, 0]]"
"[-75.0804469, 40.0612256]","[-75.1658471, 39.9513517]",16613.3,1508.4,"[[0, 326, 0]]"
"[-75.0804469, 40.0612256]","[-75.1808705, 39.9496709]",18420.3,1712.9,"[[0, 359, 0]]"
"[-75.0804469, 40.0612256]","[-75.16993, 39.954012]",17214.6,1562.4,"[[0, 335, 0]]"
"[-75.0804469, 40.0612256]","[-75.1689145, 39.9534406]",17212.2,1566.3,"[[0, 336, 0]]"
"[-75.0804469, 40.0612256]","[-75.1621446, 39.9565208]",15915.2,1425.8,"[[0, 313, 0]]"
"[-75.0804469, 40.0612256]","[-75.1562587, 39.9526803]",16091.7,1448.6,"[[0, 288, 0]]"
"[-75.0804469, 40.0612256]","[-75.160496, 39.9495792]",16261.6,1476.6,"[[0, 324, 0]]"
"[-75.0804469, 40.0612256]","[-75.1596329, 39.9559719]",15642.5,1400.0,"[[0, 310, 0]]"
"[-75.0804469, 40.0612256]","[-75.1543343, 39.9547207]",15979.8,1442.2,"[[0, 284, 0]]"
"[-75.0804469, 40.0612256]","[-75.1512021, 39.9477973]",15996.1,1445.7,"[[0, 281, 0]]"
"[-75.0804469, 40.0612256]","[-75.1712732, 39.953202]",17048.0,1557.4,"[[0, 331, 0]]"
"[-75.0804469, 40.0612256]","[-75.1646384, 39.9505969]",16730.4,1523.1,"[[0, 327, 0]]"
"[-75.0804469, 40.0612256]","[-75.1553822, 39.9564976]",16048.3,1474.4,"[[0, 316, 0]]"
"[-75.0804469, 40.0612256]","[-75.1521691, 39.9498503]",16103.1,1476.6,"[[0, 284, 0]]"
"[-75.0804469, 40.0612256]","[-75.1655738, 39.9548474]",16304.6,1453.2,"[[0, 314, 0]]"
"[-75.0804469, 40.0612256]","[-75.1462398, 39.9534007]",15655.2,1405.5,"[[0, 282, 0]]"
"[-75.0804469, 40.0612256]","[-75.1669977, 39.9542162]",16669.9,1506.9,"[[0, 323, 0]]"
"[-75.0804469, 40.0612256]","[-75.1659027, 39.9549769]",16344.4,1462.8,"[[0, 315, 0]]"
"[-75.0804469, 40.0612256]","[-75.1691875, 39.9538357]",16703.7,1505.5,"[[0, 327, 0]]"
"[-75.0804469, 40.0612256]","[-75.168648, 39.9552849]",16576.4,1490.5,"[[0, 321, 0]]"
"[-75.0804469, 40.0612256]","[-75.1686976, 39.9550004]",16575.6,1490.4,"[[0, 321, 0]]"
"[-75.0804469, 40.0612256]","[-75.1666223, 39.951126]",17098.1,1540.6,"[[0, 332, 0]]"
"[-75.0804469, 40.0612256]","[-75.1658779, 39.9533135]",16420.3,1465.7,"[[0, 317, 0]]"
"[-75.0804469, 40.0612256]","[-75.1541314, 39.9549848]",15842.3,1422.8,"[[0, 313, 0]]"
"[-75.0804469, 40.0612256]","[-75.1548244, 39.9607]",15247.9,1355.8,"[[0, 293, 0]]"
"[-75.0804469, 40.0612256]","[-75.1729633, 39.9619508]",16557.8,1573.7,"[[0, 317, 0]]"
"[-75.0804469, 40.0612256]","[-75.1559444, 39.9539208]",15822.8,1443.1,"[[0, 313, 0]]"
"[-75.0804469, 40.0612256]","[-75.1669336, 39.9542882]",16674.0,1507.6,"[[0, 323, 0]]"
"[-75.0804469, 40.0612256]","[-75.1604697, 39.9560453]",16091.8,1432.2,"[[0, 313, 0]]"
"[-75.0804469, 40.0612256]","[-75.1675937, 39.9498476]",16953.9,1547.0,"[[0, 333, 0]]"
"[-75.0804469, 40.0612256]","[-75.1670679, 39.9458843]",17304.9,1609.5,"[[0, 341, 0]]"
"[-75.0804469, 40.0612256]","[-75.1552838, 39.9513696]",16065.8,1463.1,"[[0, 286, 0]]"
"[-75.0804469, 40.0612256]","[-75.1779185, 39.9527664]",17703.9,1609.0,"[[0, 345, 0]]"
"[-75.0804469, 40.0612256]","[-75.1797862, 39.9531685]",18206.3,1673.1,"[[0, 349, 0]]"
"[-75.0804469, 40.0612256]","[-75.1544702, 39.9614844]",15154.9,1333.4,"[[0, 290, 0]]"
"[-75.0804469, 40.0612256]","[-75.1655897, 39.9673357]",15111.6,1373.5,"[[0, 290, 0]]"
"[-75.0804469, 40.0612256]","[-75.16608, 39.9510606]",17144.8,1545.4,"[[0, 332, 0]]"
"[-75.0804469, 40.0612256]","[-75.1664209, 39.9503433]",16780.0,1537.7,"[[0, 329, 0]]"
"[-75.0804469, 40.0612256]","[-75.1561177, 39.9487839]",16471.7,1513.0,"[[0, 289, 0]]"
"[-75.0804469, 40.0612256]","[-75.1595695, 39.950964]",16157.8,1460.0,"[[0, 322, 0]]"
"[-75.0804469, 40.0612256]","[-75.1498611, 39.9520642]",15489.3,1369.6,"[[0, 272, 0]]"
"[-75.0828759, 40.0574649]","[-75.1666744, 39.9529142]",16386.7,1469.9,"[[0, 319, 0]]"
"[-75.0828759, 40.0574649]","[-75.1547527, 39.9461843]",15963.0,1469.4,"[[0, 280, 0]]"
"[-75.0828759, 40.0574649]","[-75.1588087, 39.9519519]",15577.8,1386.7,"[[0, 308, 0]]"
"[-75.0828759, 40.0574649]","[-75.1555507, 39.9554634]",15176.3,1345.6,"[[0, 300, 0]]"
"[-75.0828759, 40.0574649]","[-75.1683452, 39.953861]",16132.8,1435.7,"[[0, 315, 0]]"
"[-75.0828759, 40.0574649]","[-75.1524421, 39.9486116]",15518.6,1407.8,"[[0, 270, 0]]"
"[-75.0828759, 40.0574649]","[-75.1696579, 39.9671376]",14947.3,1344.4,"[[0, 287, 0]]"
"[-75.0828759, 40.0574649]","[-75.1687489, 39.9511026]",16441.3,1464.7,"[[0, 321, 0]]"
"[-75.0828759, 40.0574649]","[-75.1513737, 39.9499548]",15333.0,1366.9,"[[0, 268, 0]]"
"[-75.0828759, 40.0574649]","[-75.1658471, 39.9513517]",16102.8,1448.2,"[[0, 316, 0]]"
"[-75.0828759, 40.0574649]","[-75.1808705, 39.9496709]",17909.9,1652.6,"[[0, 349, 0]]"
"[-75.0828759, 40.0574649]","[-75.16993, 39.954012]",16704.2,1502.1,"[[0, 325, 0]]"
"[-75.0828759, 40.0574649]","[-75.1689145, 39.9534406]",16701.7,1506.0,"[[0, 326, 0]]"
"[-75.0828759, 40.0574649]","[-75.1621446, 39.9565208]",15404.8,1365.6,"[[0, 303, 0]]"
"[-75.0828759, 40.0574649]","[-75.1562587, 39.9526803]",15581.3,1388.3,"[[0, 278, 0]]"
"[-75.0828759, 40.0574649]","[-75.160496, 39.9495792]",15751.2,1416.3,"[[0, 314, 0]]"
"[-75.0828759, 40.0574649]","[-75.1596329, 39.9559719]",15132.0,1339.7,"[[0, 300, 0]]"
"[-75.0828759, 40.0574649]","[-75.1543343, 39.9547207]",15469.3,1382.0,"[[0, 274, 0]]"
"[-75.0828759, 40.0574649]","[-75.1512021, 39.9477973]",15485.6,1385.5,"[[0, 271, 0]]"
"[-75.0828759, 40.0574649]","[-75.1712732, 39.953202]",16537.5,1497.1,"[[0, 321, 0]]"
"[-75.0828759, 40.0574649]","[-75.1646384, 39.9505969]",16220.0,1462.8,"[[0, 317, 0]]"
"[-75.0828759, 40.0574649]","[-75.1553822, 39.9564976]",15537.8,1414.1,"[[0, 306, 0]]"
"[-75.0828759, 40.0574649]","[-75.1521691, 39.9498503]",15592.6,1416.3,"[[0, 274, 0]]"
"[-75.0828759, 40.0574649]","[-75.1655738, 39.9548474]",15794.2,1392.9,"[[0, 304, 0]]"
"[-75.0828759, 40.0574649]","[-75.1462398, 39.9534007]",15144.7,1345.3,"[[0, 272, 0]]"
"[-75.0828759, 40.0574649]","[-75.1669977, 39.9542162]",16159.5,1446.6,"[[0, 313, 0]]"
"[-75.0828759, 40.0574649]","[-75.1659027, 39.9549769]",15834.0,1402.5,"[[0, 305, 0]]"
"[-75.0828759, 40.0574649]","[-75.1691875, 39.9538357]",16193.2,1445.2,"[[0, 317, 0]]"
"[-75.0828759, 40.0574649]","[-75.168648, 39.9552849]",16065.9,1430.2,"[[0, 311, 0]]"
"[-75.0828759, 40.0574649]","[-75.1686976, 39.9550004]",16065.2,1430.1,"[[0, 311, 0]]"
"[-75.0828759, 40.0574649]","[-75.1666223, 39.951126]",16587.7,1480.3,"[[0, 322, 0]]"
"[-75.0828759, 40.0574649]","[-75.1658779, 39.9533135]",15909.8,1405.4,"[[0, 307, 0]]"
"[-75.0828759, 40.0574649]","[-75.1541314, 39.9549848]",15331.9,1362.5,"[[0, 303, 0]]"
"[-75.0828759, 40.0574649]","[-75.1548244, 39.9607]",14737.5,1295.5,"[[0, 283, 0]]"
"[-75.0828759, 40.0574649]","[-75.1729633, 39.9619508]",16047.3,1513.4,"[[0, 307, 0]]"
"[-75.0828759, 40.0574649]","[-75.1559444, 39.9539208]",15312.3,1382.8,"[[0, 303, 0]]"
"[-75.0828759, 40.0574649]","[-75.1669336, 39.9542882]",16163.6,1447.3,"[[0, 313, 0]]"
"[-75.0828759, 40.0574649]","[-75.1604697, 39.9560453]",15581.3,1372.0,"[[0, 303, 0]]"
"[-75.0828759, 40.0574649]","[-75.1675937, 39.9498476]",16443.5,1486.7,"[[0, 323, 0]]"
"[-75.0828759, 40.0574649]","[-75.1670679, 39.9458843]",16794.4,1549.3,"[[0, 331, 0]]"
"[-75.0828759, 40.0574649]","[-75.1552838, 39.9513696]",15555.3,1402.9,"[[0, 276, 0]]"
"[-75.0828759, 40.0574649]","[-75.1779185, 39.9527664]",17193.5,1548.7,"[[0, 335, 0]]"
"[-75.0828759, 40.0574649]","[-75.1797862, 39.9531685]",17695.9,1612.8,"[[0, 339, 0]]"
"[-75.0828759, 40.0574649]","[-75.1544702, 39.9614844]",14644.5,1273.2,"[[0, 280, 0]]"
"[-75.0828759, 40.0574649]","[-75.1655897, 39.9673357]",14601.2,1313.2,"[[0, 280, 0]]"
"[-75.0828759, 40.0574649]","[-75.16608, 39.9510606]",16634.4,1485.1,"[[0, 322, 0]]"
"[-75.0828759, 40.0574649]","[-75.1664209, 39.9503433]",16269.6,1477.4,"[[0, 319, 0]]"
"[-75.0828759, 40.0574649]","[-75.1561177, 39.9487839]",15961.2,1452.8,"[[0, 279, 0]]"
"[-75.0828759, 40.0574649]","[-75.1595695, 39.950964]",15647.3,1399.7,"[[0, 312, 0]]"
"[-75.0828759, 40.0574649]","[-75.1498611, 39.9520642]",14978.8,1309.3,"[[0, 262, 0]]"
"[-75.082531, 40.0576546]","[-75.1666744, 39.9529142]",16398.1,1472.6,"[[0, 319, 0]]"
"[-75.082531, 40.0576546]","[-75.1547527, 39.9461843]",15974.4,1472.1,"[[0, 280, 0]]"
"[-75.082531, 40.0576546]","[-75.1588087, 39.9519519]",15589.1,1389.4,"[[0, 308, 0]]"
"[-75.082531, 40.0576546]","[-75.1555507, 39.9554634]",15187.6,1348.3,"[[0, 300, 0]]"
"[-75.082531, 40.0576546]","[-75.1683452, 39.953861]",16144.1,1438.4,"[[0, 315, 0]]"
"[-75.082531, 40.0576546]","[-75.1524421, 39.9486116]",15529.9,1410.5,"[[0, 270, 0]]"
"[-75.082531, 40.0576546]","[-75.1696579, 39.9671376]",14958.6,1347.1,"[[0, 287, 0]]"
"[-75.082531, 40.0576546]","[-75.1687489, 39.9511026]",16452.6,1467.4,"[[0, 321, 0]]"
"[-75.082531, 40.0576546]","[-75.1513737, 39.9499548]",15344.3,1369.6,"[[0, 268, 0]]"
"[-75.082531, 40.0576546]","[-75.1658471, 39.9513517]",16114.2,1450.9,"[[0, 316, 0]]"
"[-75.082531, 40.0576546]","[-75.1808705, 39.9496709]",17921.2,1655.3,"[[0, 349, 0]]"
"[-75.082531, 40.0576546]","[-75.16993, 39.954012]",16715.5,1504.8,"[[0, 325, 0]]"
"[-75.082531, 40.0576546]","[-75.1689145, 39.9534406]",16713.0,1508.7,"[[0, 326, 0]]"
"[-75.082531, 40.0576546]","[-75.1621446, 39.9565208]",15416.1,1368.3,"[[0, 303, 0]]"
"[-75.082531, 40.0576546]","[-75.1562587, 39.9526803]",15592.6,1391.1,"[[0, 278, 0]]"
"[-75.082531, 40.0576546]","[-75.160496, 39.9495792]",15762.5,1419.0,"[[0, 314, 0]]"
"[-75.082531, 40.0576546]","[-75.1596329, 39.9559719]",15143.4,1342.5,"[[0, 300, 0]]"
"[-75.082531, 40.0576546]","[-75.1543343, 39.9547207]",15480.7,1384.7,"[[0, 274, 0]]"
"[-75.082531, 40.0576546]","[-75.1512021, 39.9477973]",15497.0,1388.2,"[[0, 271, 0]]"
"[-75.082531, 40.0576546]","[-75.1712732, 39.953202]",16548.9,1499.8,"[[0, 321, 0]]"
"[-75.082531, 40.0576546]","[-75.1646384, 39.9505969]",16231.3,1465.6,"[[0, 317, 0]]"
"[-75.082531, 40.0576546]","[-75.1553822, 39.9564976]",15549.2,1416.9,"[[0, 306, 0]]"
"[-75.082531, 40.0576546]","[-75.1521691, 39.9498503]",15604.0,1419.0,"[[0, 274, 0]]"
"[-75.082531, 40.0576546]","[-75.1655738, 39.9548474]",15805.5,1395.7,"[[0, 304, 0]]"
"[-75.082531, 40.0576546]","[-75.1462398, 39.9534007]",15156.0,1348.0,"[[0, 272, 0]]"
"[-75.082531, 40.0576546]","[-75.1669977, 39.9542162]",16170.8,1449.3,"[[0, 313, 0]]"
"[-75.082531, 40.0576546]","[-75.1659027, 39.9549769]",15845.3,1405.2,"[[0, 305, 0]]"
"[-75.082531, 40.0576546]","[-75.1691875, 39.9538357]",16204.6,1447.9,"[[0, 317, 0]]"
"[-75.082531, 40.0576546]","[-75.168648, 39.9552849]",16077.3,1432.9,"[[0, 311, 0]]"
"[-75.082531, 40.0576546]","[-75.1686976, 39.9550004]",16076.5,1432.9,"[[0, 311, 0]]"
"[-75.082531, 40.0576546]","[-75.1666223, 39.951126]",16599.0,1483.0,"[[0, 322, 0]]"
"[-75.082531, 40.0576546]","[-75.1658779, 39.9533135]",15921.2,1408.1,"[[0, 307, 0]]"
"[-75.082531, 40.0576546]","[-75.1541314, 39.9549848]",15343.2,1365.2,"[[0, 303, 0]]"
"[-75.082531, 40.0576546]","[-75.1548244, 39.9607]",14748.8,1298.2,"[[0, 283, 0]]"
"[-75.082531, 40.0576546]","[-75.1729633, 39.9619508]",16058.7,1516.1,"[[0, 307, 0]]"
"[-75.082531, 40.0576546]","[-75.1559444, 39.9539208]",15323.7,1385.5,"[[0, 303, 0]]"
"[-75.082531, 40.0576546]","[-75.1669336, 39.9542882]",16174.9,1450.0,"[[0, 313, 0]]"
"[-75.082531, 40.0576546]","[-75.1604697, 39.9560453]",15592.6,1374.7,"[[0, 303, 0]]"
"[-75.082531, 40.0576546]","[-75.1675937, 39.9498476]",16454.8,1489.4,"[[0, 323, 0]]"
"[-75.082531, 40.0576546]","[-75.1670679, 39.9458843]",16805.7,1552.0,"[[0, 331, 0]]"
"[-75.082531, 40.0576546]","[-75.1552838, 39.9513696]",15566.6,1405.6,"[[0, 276, 0]]"
"[-75.082531, 40.0576546]","[-75.1779185, 39.9527664]",17204.8,1551.4,"[[0, 335, 0]]"
"[-75.082531, 40.0576546]","[-75.1797862, 39.9531685]",17707.2,1615.6,"[[0, 339, 0]]"
"[-75.082531, 40.0576546]","[-75.1544702, 39.9614844]",14655.8,1275.9,"[[0, 280, 0]]"
"[-75.082531, 40.0576546]","[-75.1655897, 39.9673357]",14612.5,1316.0,"[[0, 280, 0]]"
"[-75.082531, 40.0576546]","[-75.16608, 39.9510606]",16645.7,1487.8,"[[0, 322, 0]]"
"[-75.082531, 40.0576546]","[-75.1664209, 39.9503433]",16280.9,1480.1,"[[0, 319, 0]]"
"[-75.082531, 40.0576546]","[-75.1561177, 39.9487839]",15972.5,1455.5,"[[0, 279, 0]]"
"[-75.082531, 40.0576546]","[-75.1595695, 39.950964]",15658.6,1402.5,"[[0, 312, 0]]"
"[-75.082531, 40.0576546]","[-75.1498611, 39.9520642]",14990.1,1312.0,"[[0, 262, 0]]"
"[-75.0779532, 40.0597749]","[-75.1666744, 39.9529142]",17035.7,1488.4,"[[0, 335, 0]]"
